recipe_id,ingredient_id,ingredient_index,qty_value,unit,portion_factor,ingredient_line_raw,parse_status,review_reason,std_unit,actual_measure,standard_unit,measure_only
50,397,1,,,1.0,2 tbsp (30 ml) olive oil,ok,,2 tablespoon (30 ml) olive oil,30 ml,2 tablespoon olive oil,2 tablespoon
50,497,2,,,1.0,"1 medium red onion, finely chopped",ok,,"1 medium red onion, finely chopped",,"1 medium red onion, finely chopped",1 medium
50,651,3,,,1.0,"1 large yellow bell pepper, finely chopped",ok,,"1 large yellow bell pepper, finely chopped",,"1 large yellow bell pepper, finely chopped",1 large
50,402,4,,,1.0,"1 medium orange bell pepper, finely chopped",ok,,"1 medium orange bell pepper, finely chopped",,"1 medium orange bell pepper, finely chopped",1 medium
50,671,5,,,1.0,"1 large zucchini, finely chopped",ok,,"1 large zucchini, finely chopped",,"1 large zucchini, finely chopped",1 large
50,251,6,,,1.0,"3 cloves garlic, minced",ok,,"3 cloves garlic, minced",,"3 cloves garlic, minced",3 cloves
50,148,7,,,1.0,1 cup (240 ml) chicken or vegetable stock,review,contains_conjunction,1 cup (240 ml) chicken or vegetable stock,240 ml,1 cup chicken or vegetable stock,1 cup
50,418,8,,,1.0,2 cups (300 g) frozen peas,ok,,2 cups (300 g) frozen peas,300 g,2 cups frozen peas,2 cups
50,412,9,,,1.0,1 tsp paprika,ok,,1 teaspoon paprika,,1 teaspoon paprika,1 teaspoon
50,197,10,,,1.0,1 tsp ground cumin,ok,,1 teaspoon ground cumin,,1 teaspoon ground cumin,1 teaspoon
50,180,11,,,1.0,1 tsp ground coriander,ok,,1 teaspoon ground coriander,,1 teaspoon ground coriander,1 teaspoon
50,604,12,,,1.0,½ tsp ground turmeric,ok,,½ teaspoon ground turmeric,,½ teaspoon ground turmeric,½ teaspoon
50,160,13,,,1.0,½ tsp ground cinnamon,ok,,½ teaspoon ground cinnamon,,½ teaspoon ground cinnamon,½ teaspoon
50,188,14,,,1.0,1½ cups (270 g) dry couscous,ok,,1½ cups (270 g) dry couscous,270 g,1½ cups dry couscous,
50,150,15,,,1.0,"1 (16-oz [448-g]) can chickpeas, drained and rinsed",review,contains_conjunction,"1 (16-oz [448-g]) can chickpeas, drained and rinsed",16-oz [448-g],"1 can chickpeas, drained and rinsed",1 can
50,190,16,,,1.0,½ cup (50 g) dried cranberries,ok,,½ cup (50 g) dried cranberries,50 g,½ cup dried cranberries,½ cup
50,663,17,,,1.0,Zest and juice of 2 lemons,review,contains_conjunction,Zest and juice of 2 lemons,,Zest and juice of 2 lemons,
50,431,18,,,1.0,"1 pint (161 g) cherry tomatoes, cut in half",ok,,"1 pint (161 g) cherry tomatoes, cut in half",161 g,"1 pint cherry tomatoes, cut in half",
50,159,19,,,1.0,"2 tbsp (6 g) fresh cilantro, minced",ok,,"2 tablespoon (6 g) fresh cilantro, minced",6 g,"2 tablespoon fresh cilantro, minced",2 tablespoon
50,415,20,,,1.0,"2 tsp (2 g) fresh parsley, minced",ok,,"2 teaspoon (2 g) fresh parsley, minced",2 g,"2 teaspoon fresh parsley, minced",2 teaspoon
50,525,21,,,1.0,"Salt and black pepper, to taste",review,mixed_seasoning;contains_conjunction,"Salt and black pepper, to taste",,"Salt and black pepper, to taste",
51,662,1,,,1.0,"2 lb (900 g) Yukon gold potatoes, peeled and cut into large chunks",review,contains_conjunction,"2 lb (900 g) Yukon gold potatoes, peeled and cut into large chunks",900 g,"2 lb Yukon gold potatoes, peeled and cut into large chunks",
51,526,2,,,1.0,"Salt and black pepper, as needed",review,mixed_seasoning;contains_conjunction,"Salt and black pepper, as needed",,"Salt and black pepper, as needed",
51,410,3,,,1.0,¼ cup (30 g) panko breadcrumbs,ok,,¼ cup (30 g) panko breadcrumbs,30 g,¼ cup panko breadcrumbs,¼ cup
51,253,4,,,1.0,1 tsp garlic powder,ok,,1 teaspoon garlic powder,,1 teaspoon garlic powder,1 teaspoon
51,604,5,,,1.0,1 tsp ground turmeric,ok,,1 teaspoon ground turmeric,,1 teaspoon ground turmeric,1 teaspoon
51,197,6,,,1.0,1 tsp ground cumin,ok,,1 teaspoon ground cumin,,1 teaspoon ground cumin,1 teaspoon
51,400,7,,,1.0,1 tsp onion powder,ok,,1 teaspoon onion powder,,1 teaspoon onion powder,1 teaspoon
51,415,8,,,1.0,"3 tbsp (9 g) fresh parsley, finely chopped",ok,,"3 tablespoon (9 g) fresh parsley, finely chopped",9 g,"3 tablespoon fresh parsley, finely chopped",3 tablespoon
51,209,9,,,1.0,"2 large eggs, beaten",ok,,"2 large eggs, beaten",,"2 large eggs, beaten",2 large
51,616,10,,,1.0,"Vegetable oil, as needed",ok,,"Vegetable oil, as needed",,"Vegetable oil, as needed",
51,11,11,,,1.0,"All-purpose flour, as needed",ok,,"All-purpose flour, as needed",,"All-purpose flour, as needed",
52,182,1,,,1.0,1½ tsp (4 g) coriander seeds,ok,,1½ teaspoon (4 g) coriander seeds,4 g,1½ teaspoon coriander seeds,
52,199,2,,,1.0,1 tsp cumin seeds,ok,,1 teaspoon cumin seeds,,1 teaspoon cumin seeds,1 teaspoon
52,501,3,,,1.0,1 tsp crushed red pepper flakes,ok,,1 teaspoon crushed red pepper flakes,,1 teaspoon crushed red pepper flakes,1 teaspoon
52,412,4,,,1.0,1 tsp paprika,ok,,1 teaspoon paprika,,1 teaspoon paprika,1 teaspoon
52,160,5,,,1.0,1 tsp ground cinnamon,ok,,1 teaspoon ground cinnamon,,1 teaspoon ground cinnamon,1 teaspoon
52,116,6,,,1.0,½ tsp ground cardamom,ok,,½ teaspoon ground cardamom,,½ teaspoon ground cardamom,½ teaspoon
52,261,7,,,1.0,½ tsp ground ginger,ok,,½ teaspoon ground ginger,,½ teaspoon ground ginger,½ teaspoon
52,604,8,,,1.0,½ tsp ground turmeric,ok,,½ teaspoon ground turmeric,,½ teaspoon ground turmeric,½ teaspoon
52,660,9,,,1.0,"2 lb (900 g) Yukon gold potatoes, peeled and cut into 1-inch (3-cm) cubes",review,long_base_phrase;contains_conjunction,"2 lb (900 g) Yukon gold potatoes, peeled and cut into 1-inch (3-cm) cubes",900 g,"2 lb Yukon gold potatoes, peeled and cut into 1-inch cubes",
52,523,10,,,1.0,"Salt, as needed",ok,,"Salt, as needed",,"Salt, as needed",
52,397,11,,,1.0,3 tbsp (45 ml) olive oil,ok,,3 tablespoon (45 ml) olive oil,45 ml,3 tablespoon olive oil,3 tablespoon
52,474,12,,,1.0,1½ tbsp (12 g) Ras el Hanout,ok,,1½ tablespoon (12 g) Ras el Hanout,12 g,1½ tablespoon Ras el Hanout,
52,268,13,,,1.0,¾ cup (184 g) Greek yogurt,ok,,¾ cup (184 g) Greek yogurt,184 g,¾ cup Greek yogurt,¾ cup
52,547,14,,,1.0,2 tbsp (30 ml) sherry vinegar,ok,,2 tablespoon (30 ml) sherry vinegar,30 ml,2 tablespoon sherry vinegar,2 tablespoon
52,368,15,,,1.0,"½ cup (20 g) fresh mint, roughly chopped",ok,,"½ cup (20 g) fresh mint, roughly chopped",20 g,"½ cup fresh mint, roughly chopped",½ cup
52,415,16,,,1.0,"½ cup (20 g) fresh parsley, roughly chopped",ok,,"½ cup (20 g) fresh parsley, roughly chopped",20 g,"½ cup fresh parsley, roughly chopped",½ cup
52,663,17,,,1.0,Zest and juice of 1 lemon,review,contains_conjunction,Zest and juice of 1 lemon,,Zest and juice of 1 lemon,
53,10,1,,,1.0,2 cups (250 g) all-purpose flour,ok,,2 cups (250 g) all-purpose flour,250 g,2 cups all-purpose flour,2 cups
53,522,2,,,1.0,1 tsp salt,ok,,1 teaspoon salt,,1 teaspoon salt,1 teaspoon
53,364,3,,,1.0,¾ cup (180 ml) milk,ok,,¾ cup (180 ml) milk,180 ml,¾ cup milk,¾ cup
53,397,4,,,1.0,1 tbsp (15 ml) olive oil,ok,,1 tablespoon (15 ml) olive oil,15 ml,1 tablespoon olive oil,1 tablespoon
54,251,1,,,1.0,"2 cloves garlic, minced",ok,,"2 cloves garlic, minced",,"2 cloves garlic, minced",2 cloves
54,197,2,,,1.0,2 tsp (6 g) ground cumin,ok,,2 teaspoon (6 g) ground cumin,6 g,2 teaspoon ground cumin,2 teaspoon
54,180,3,,,1.0,2 tsp (6 g) ground coriander,ok,,2 teaspoon (6 g) ground coriander,6 g,2 teaspoon ground coriander,2 teaspoon
54,160,4,,,1.0,¾ tsp ground cinnamon,ok,,¾ teaspoon ground cinnamon,,¾ teaspoon ground cinnamon,¾ teaspoon
54,501,5,,,1.0,1 tsp crushed red pepper flakes,ok,,1 teaspoon crushed red pepper flakes,,1 teaspoon crushed red pepper flakes,1 teaspoon
54,411,6,,,1.0,1 tsp smoked paprika,ok,,1 teaspoon smoked paprika,,1 teaspoon smoked paprika,1 teaspoon
54,397,7,,,1.0,¼ cup (60 ml) olive oil,ok,,¼ cup (60 ml) olive oil,60 ml,¼ cup olive oil,¼ cup
54,522,8,,,1.0,2 tsp (10 g) salt,ok,,2 teaspoon (10 g) salt,10 g,2 teaspoon salt,2 teaspoon
54,211,9,,,1.0,2 medium eggplants,ok,,2 medium eggplants,,2 medium eggplants,2 medium
54,509,10,,,1.0,"Rice or couscous, for serving",review,contains_conjunction,"Rice or couscous, for serving",,"Rice or couscous, for serving",
55,490,1,,,1.0,"2 large red bell peppers, chargrilled",ok,,"2 large red bell peppers, chargrilled",,"2 large red bell peppers, chargrilled",2 large
55,499,2,,,1.0,"1 large red onion, char-grilled",ok,,"1 large red onion, char-grilled",,"1 large red onion, char-grilled",1 large
55,4,3,,,1.0,1 cup (170 g) African bird’s eye chiles or 8 red Thai chiles and 2 small habanero chiles,review,long_base_phrase;long_raw_phrase;contains_conjunction,1 cup (170 g) African bird’s eye chiles or 8 red Thai chiles and 2 small habanero chiles,170 g,1 cup African bird’s eye chiles or 8 red Thai chiles and 2 small habanero chiles,1 cup
55,251,4,,,1.0,4 cloves garlic,ok,,4 cloves garlic,,4 cloves garlic,4 cloves
55,333,5,,,1.0,"¾ cup (180 ml) fresh lemon juice, divided",ok,,"¾ cup (180 ml) fresh lemon juice, divided",180 ml,"¾ cup fresh lemon juice, divided",¾ cup
55,19,6,,,1.0,"½ cup (120 ml) apple cider vinegar, divided",ok,,"½ cup (120 ml) apple cider vinegar, divided",120 ml,"½ cup apple cider vinegar, divided",½ cup
55,664,7,,,1.0,"Zest of 2 lemons, divided",ok,,"Zest of 2 lemons, divided",,"Zest of 2 lemons, divided",
55,411,8,,,1.0,1 tbsp (8 g) smoked paprika,ok,,1 tablespoon (8 g) smoked paprika,8 g,1 tablespoon smoked paprika,1 tablespoon
55,403,9,,,1.0,1½ tsp (2 g) dried oregano,ok,,1½ teaspoon (2 g) dried oregano,2 g,1½ teaspoon dried oregano,
55,36,10,,,1.0,2 bay leaves,ok,,2 bay leaves,,2 bay leaves,
55,525,11,,,1.0,"Salt and black pepper, to taste",review,mixed_seasoning;contains_conjunction,"Salt and black pepper, to taste",,"Salt and black pepper, to taste",
55,220,12,,,1.0,½ cup (120 ml) extra-virgin olive oil,ok,,½ cup (120 ml) extra-virgin olive oil,120 ml,½ cup extra-virgin olive oil,½ cup
55,81,13,,,1.0,2½ to 3 lb (1.1 to 1.4 kg) bone-in or boneless chicken (any cut),review,contains_conjunction,2½ to 3 lb (1.1 to 1.4 kg) bone-in or boneless chicken (any cut),1.1 to 1.4 kg,2½ to 3 lb bone-in or boneless chicken,
55,522,14,,,1.0,2 tsp (10 g) salt,ok,,2 teaspoon (10 g) salt,10 g,2 teaspoon salt,2 teaspoon
55,63,15,,,1.0,2 tsp (6 g) black pepper,ok,,2 teaspoon (6 g) black pepper,6 g,2 teaspoon black pepper,2 teaspoon
55,253,16,,,1.0,2 tsp (6 g) garlic powder,ok,,2 teaspoon (6 g) garlic powder,6 g,2 teaspoon garlic powder,2 teaspoon
55,427,17,,,1.0,1 to 2 cups (240 to 480 ml) Peri Peri Sauce,ok,,1 to 2 cups (240 to 480 ml) Peri Peri Sauce,240 to 480 ml,1 to 2 cups Peri Peri Sauce,
56,3,1,,,1.0,8 African bird’s eye chiles or 8 small habanero chiles,review,long_base_phrase;contains_conjunction,8 African bird’s eye chiles or 8 small habanero chiles,,8 African bird’s eye chiles or 8 small habanero chiles,
56,615,2,,,1.0,1½ cups (360 ml) vegetable oil,ok,,1½ cups (360 ml) vegetable oil,360 ml,1½ cups vegetable oil,
56,333,3,,,1.0,4 tbsp (60 ml) fresh lemon juice,ok,,4 tablespoon (60 ml) fresh lemon juice,60 ml,4 tablespoon fresh lemon juice,4 tablespoon
56,251,4,,,1.0,2 tbsp (18 g) crushed garlic,ok,,2 tablespoon (18 g) crushed garlic,18 g,2 tablespoon crushed garlic,2 tablespoon
56,522,5,,,1.0,1 tsp salt,ok,,1 teaspoon salt,,1 teaspoon salt,1 teaspoon
56,411,6,,,1.0,1 tsp smoked paprika,ok,,1 teaspoon smoked paprika,,1 teaspoon smoked paprika,1 teaspoon
56,460,7,,,1.0,4 lb (1.8 kg) large prawns or shrimp,review,contains_conjunction,4 lb (1.8 kg) large prawns or shrimp,1.8 kg,4 lb large prawns or shrimp,
57,606,1,,,1.0,3 tbsp (42 g) unsalted butter,ok,,3 tablespoon (42 g) unsalted butter,42 g,3 tablespoon unsalted butter,3 tablespoon
57,95,2,,,1.0,1 tbsp (9 g) brown sugar,ok,,1 tablespoon (9 g) brown sugar,9 g,1 tablespoon brown sugar,1 tablespoon
57,604,3,,,1.0,1½ tsp (5 g) ground turmeric,ok,,1½ teaspoon (5 g) ground turmeric,5 g,1½ teaspoon ground turmeric,
57,299,4,,,1.0,½ tsp hot curry powder,ok,,½ teaspoon hot curry powder,,½ teaspoon hot curry powder,½ teaspoon
57,315,5,,,1.0,2 cups (422 g) jasmine rice,ok,,2 cups (422 g) jasmine rice,422 g,2 cups jasmine rice,2 cups
57,134,6,,,1.0,4 cups (960 ml) chicken stock,ok,,4 cups (960 ml) chicken stock,960 ml,4 cups chicken stock,4 cups
57,473,7,,,1.0,½ cup (76 g) raisins,ok,,½ cup (76 g) raisins,76 g,½ cup raisins,½ cup
58,397,1,,,1.0,1 tsp olive oil,ok,,1 teaspoon olive oil,,1 teaspoon olive oil,1 teaspoon
58,78,2,,,1.0,4 slices bologna,ok,,4 slices bologna,,4 slices bologna,
58,324,3,,,1.0,"Ketchup, to taste",ok,,"Ketchup, to taste",,"Ketchup, to taste",
58,427,4,,,1.0,"Peri Peri Sauce , to taste",ok,,"Peri Peri Sauce , to taste",,"Peri Peri Sauce , to taste",
58,195,5,,,1.0,"1 crusty hoagie roll, split in half and lightly toasted",review,long_base_phrase;contains_conjunction,"1 crusty hoagie roll, split in half and lightly toasted",,"1 crusty hoagie roll, split in half and lightly toasted",
58,175,6,,,1.0,"Freshly cooked French fries, as needed",ok,,"Freshly cooked French fries, as needed",,"Freshly cooked French fries, as needed",
58,549,7,,,1.0,½ cup (40 g) shredded lettuce,ok,,½ cup (40 g) shredded lettuce,40 g,½ cup shredded lettuce,½ cup
59,109,1,,,1.0,½ cup (120 ml) canola oil,ok,,½ cup (120 ml) canola oil,120 ml,½ cup canola oil,½ cup
59,399,2,,,1.0,"1 medium onion, diced",ok,,"1 medium onion, diced",,"1 medium onion, diced",1 medium
59,251,3,,,1.0,2 tsp (6 g) minced garlic,ok,,2 teaspoon (6 g) minced garlic,6 g,2 teaspoon minced garlic,2 teaspoon
59,260,4,,,1.0,1 tsp minced fresh ginger,ok,,1 teaspoon minced fresh ginger,,1 teaspoon minced fresh ginger,1 teaspoon
59,162,5,,,1.0,1 (2- to 4-inch [6- to 10-cm]) cinnamon stick,ok,,1 (2- to 4-inch [6- to 10-cm]) cinnamon stick,2- to 4-inch [6- to 10-cm],1 cinnamon stick,
59,412,6,,,1.0,1 tsp paprika,ok,,1 teaspoon paprika,,1 teaspoon paprika,1 teaspoon
59,118,7,,,1.0,2 cardamom pods,ok,,2 cardamom pods,,2 cardamom pods,
59,202,8,,,1.0,3 tbsp (24 g) curry powder,ok,,3 tablespoon (24 g) curry powder,24 g,3 tablespoon curry powder,3 tablespoon
59,523,9,,,1.0,"Salt, as needed",ok,,"Salt, as needed",,"Salt, as needed",
59,597,10,,,1.0,"2 medium tomatoes, diced",ok,,"2 medium tomatoes, diced",,"2 medium tomatoes, diced",2 medium
59,86,11,,,1.0,"1 lb (450 g) boneless, skinless chicken breast, cut into bite-size pieces",review,long_base_phrase,"1 lb (450 g) boneless, skinless chicken breast, cut into bite-size pieces",450 g,"1 lb boneless, skinless chicken breast, cut into bite-size pieces",
59,134,12,,,1.0,1½ cups (360 ml) chicken stock,ok,,1½ cups (360 ml) chicken stock,360 ml,1½ cups chicken stock,
59,660,13,,,1.0,"2 medium Yukon gold potatoes, peeled and cut into ½- to 1-inch (13-mm to 3-cm]) cubes",review,long_base_phrase;long_raw_phrase;contains_conjunction,"2 medium Yukon gold potatoes, peeled and cut into ½- to 1-inch (13-mm to 3-cm]) cubes",13-mm to 3-cm],"2 medium Yukon gold potatoes, peeled and cut into ½- to 1-inch cubes",2 medium
59,150,14,,,1.0,"1 (15-oz [420-g]) can chickpeas, drained and rinsed",review,contains_conjunction,"1 (15-oz [420-g]) can chickpeas, drained and rinsed",15-oz [420-g],"1 can chickpeas, drained and rinsed",1 can
59,89,15,,,1.0,"4 to 6 bread bowls, for serving",ok,,"4 to 6 bread bowls, for serving",,"4 to 6 bread bowls, for serving",
60,284,1,,,1.0,"1 lb (450 g) halibut, cut into 2-inch (6-cm) pieces",ok,,"1 lb (450 g) halibut, cut into 2-inch (6-cm) pieces",450 g,"1 lb halibut, cut into 2-inch pieces",
60,333,2,,,1.0,2 tbsp (30 ml) fresh lemon juice,ok,,2 tablespoon (30 ml) fresh lemon juice,30 ml,2 tablespoon fresh lemon juice,2 tablespoon
60,251,3,,,1.0,"3 cloves garlic, minced",ok,,"3 cloves garlic, minced",,"3 cloves garlic, minced",3 cloves
60,522,4,,,1.0,1 tsp salt,ok,,1 teaspoon salt,,1 teaspoon salt,1 teaspoon
60,63,5,,,1.0,1 tsp black pepper,ok,,1 teaspoon black pepper,,1 teaspoon black pepper,1 teaspoon
60,615,6,,,1.0,1 tbsp (15 ml) vegetable oil,ok,,1 tablespoon (15 ml) vegetable oil,15 ml,1 tablespoon vegetable oil,1 tablespoon
60,638,7,,,1.0,"2 medium white onions, diced",ok,,"2 medium white onions, diced",,"2 medium white onions, diced",2 medium
60,597,8,,,1.0,"4 medium tomatoes, diced",ok,,"4 medium tomatoes, diced",,"4 medium tomatoes, diced",4 medium
60,311,9,,,1.0,"2 medium jalapeño chiles or serrano chiles, diced",review,contains_conjunction,"2 medium jalapeño chiles or serrano chiles, diced",,"2 medium jalapeño chiles or serrano chiles, diced",2 medium
60,396,10,,,1.0,"¾ cup (75 g) okra, trimmed and cut into ¼-inch (6-mm) rounds",review,contains_conjunction,"¾ cup (75 g) okra, trimmed and cut into ¼-inch (6-mm) rounds",75 g,"¾ cup okra, trimmed and cut into ¼-inch rounds",¾ cup
60,36,11,,,1.0,2 bay leaves,ok,,2 bay leaves,,2 bay leaves,
60,409,12,,,1.0,¼ cup (60 ml) palm oil,ok,,¼ cup (60 ml) palm oil,60 ml,¼ cup palm oil,¼ cup
60,613,13,,,1.0,1½ cups (360 ml) vegetable stock,ok,,1½ cups (360 ml) vegetable stock,360 ml,1½ cups vegetable stock,
60,593,14,,,1.0,"1 cup (30 g) tightly packed spinach, roughly chopped",ok,,"1 cup (30 g) tightly packed spinach, roughly chopped",30 g,"1 cup tightly packed spinach, roughly chopped",1 cup
61,397,1,,,1.0,2 tbsp (30 ml) olive oil,ok,,2 tablespoon (30 ml) olive oil,30 ml,2 tablespoon olive oil,2 tablespoon
61,399,2,,,1.0,"2 medium onions, roughly chopped",ok,,"2 medium onions, roughly chopped",,"2 medium onions, roughly chopped",2 medium
61,543,3,,,1.0,"2 medium serrano chiles, diced",ok,,"2 medium serrano chiles, diced",,"2 medium serrano chiles, diced",2 medium
61,251,4,,,1.0,"4 cloves garlic, minced",ok,,"4 cloves garlic, minced",,"4 cloves garlic, minced",4 cloves
61,613,5,,,1.0,"4 cups (960 ml) vegetable stock, divided",ok,,"4 cups (960 ml) vegetable stock, divided",960 ml,"4 cups vegetable stock, divided",4 cups
61,427,6,,,1.0,3 tbsp (45 ml) Peri Peri Sauce,ok,,3 tablespoon (45 ml) Peri Peri Sauce,45 ml,3 tablespoon Peri Peri Sauce,3 tablespoon
61,422,7,,,1.0,1½ cups (270 g) peanut butter,ok,,1½ cups (270 g) peanut butter,270 g,1½ cups peanut butter,
61,598,8,,,1.0,2 tbsp (20 g) tomato paste,ok,,2 tablespoon (20 g) tomato paste,20 g,2 tablespoon tomato paste,2 tablespoon
61,127,9,,,1.0,1 tsp cayenne pepper,ok,,1 teaspoon cayenne pepper,,1 teaspoon cayenne pepper,1 teaspoon
61,120,10,,,1.0,"2 medium carrots, roughly chopped",ok,,"2 medium carrots, roughly chopped",,"2 medium carrots, roughly chopped",2 medium
61,394,11,,,1.0,"1 cup (99 g) okra, whole",ok,,"1 cup (99 g) okra, whole",99 g,"1 cup okra, whole",1 cup
61,593,12,,,1.0,2 cups (60 g) tightly packed spinach,ok,,2 cups (60 g) tightly packed spinach,60 g,2 cups tightly packed spinach,2 cups
61,522,13,,,1.0,"Salt, to taste",ok,,"Salt, to taste",,"Salt, to taste",
62,615,1,,,1.0,2 tbsp (30 ml) vegetable oil,ok,,2 tablespoon (30 ml) vegetable oil,30 ml,2 tablespoon vegetable oil,2 tablespoon
62,399,2,,,1.0,"1 large onion, diced",ok,,"1 large onion, diced",,"1 large onion, diced",1 large
62,251,3,,,1.0,"2 cloves garlic, minced",ok,,"2 cloves garlic, minced",,"2 cloves garlic, minced",2 cloves
62,261,4,,,1.0,1 tsp ground ginger,ok,,1 teaspoon ground ginger,,1 teaspoon ground ginger,1 teaspoon
62,202,5,,,1.0,1 tbsp (8 g) curry powder,ok,,1 tablespoon (8 g) curry powder,8 g,1 tablespoon curry powder,1 tablespoon
62,412,6,,,1.0,1 tsp paprika,ok,,1 teaspoon paprika,,1 teaspoon paprika,1 teaspoon
62,597,7,,,1.0,"2 medium tomatoes, finely chopped",ok,,"2 medium tomatoes, finely chopped",,"2 medium tomatoes, finely chopped",2 medium
62,659,8,,,1.0,2 cups (450 g) diced Yukon gold potatoes,ok,,2 cups (450 g) diced Yukon gold potatoes,450 g,2 cups diced Yukon gold potatoes,2 cups
62,39,9,,,1.0,1 lb (450 g) ground beef,ok,,1 lb (450 g) ground beef,450 g,1 lb ground beef,
62,523,10,,,1.0,"Salt, as needed",ok,,"Salt, as needed",,"Salt, as needed",
62,419,11,,,1.0,"1 cup (150 g) frozen peas and carrots, thawed",review,contains_conjunction,"1 cup (150 g) frozen peas and carrots, thawed",150 g,"1 cup frozen peas and carrots, thawed",1 cup
62,522,12,,,1.0,1 tsp salt,ok,,1 teaspoon salt,,1 teaspoon salt,1 teaspoon
62,577,13,,,1.0,3 tbsp (36 g) sugar,ok,,3 tablespoon (36 g) sugar,36 g,3 tablespoon sugar,3 tablespoon
62,346,14,,,1.0,2 cups (480 ml) lukewarm water,ok,,2 cups (480 ml) lukewarm water,480 ml,2 cups lukewarm water,2 cups
62,408,15,,,1.0,1 (¼-oz [7-g]) packet active dry yeast,ok,,1 (¼-oz [7-g]) packet active dry yeast,¼-oz [7-g],1 packet active dry yeast,
62,108,16,,,1.0,4 cups (360 g) cake flour,ok,,4 cups (360 g) cake flour,360 g,4 cups cake flour,4 cups
62,616,17,,,1.0,"Vegetable oil, as needed",ok,,"Vegetable oil, as needed",,"Vegetable oil, as needed",
63,634,1,,,1.0,3 slices white bread,ok,,3 slices white bread,,3 slices white bread,
63,364,2,,,1.0,"1½ cups (360 ml) milk, divided",ok,,"1½ cups (360 ml) milk, divided",360 ml,"1½ cups milk, divided",
63,397,3,,,1.0,2 tbsp (30 ml) olive oil,ok,,2 tablespoon (30 ml) olive oil,30 ml,2 tablespoon olive oil,2 tablespoon
63,399,4,,,1.0,"2 large onions, roughly chopped",ok,,"2 large onions, roughly chopped",,"2 large onions, roughly chopped",2 large
