source,recipe_url,recipe_id,recipe_title,servings_raw,ingredient_index,ingredient_section,ingredient_line_raw,qty_raw,qty_value,unit,ingredient_name,ingredient_item,ingredient_notes,method_text,instructions,cooking_method_tags,method_keywords,source_chapter,page_num,country,common_name,description
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/delicious-chicken-curry-ii/,,DELICIOUS CHICKEN CURRY II,4 – 5 servings,6,,¾ tsp Real Premium Spices curry powder,¾,0.75,tsp,,Real Premium Spices curry powder,,,,fry; simmer; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/delicious-chicken-curry-ii/,,DELICIOUS CHICKEN CURRY II,4 – 5 servings,7,,¼ tsp Real Premium Spices turmeric,¼,0.25,tsp,,Real Premium Spices turmeric,,,,fry; simmer; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/delicious-chicken-curry-ii/,,DELICIOUS CHICKEN CURRY II,4 – 5 servings,8,,¼ tsp Real Premium Spices coriander,¼,0.25,tsp,,Real Premium Spices coriander,,,,fry; simmer; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/delicious-chicken-curry-ii/,,DELICIOUS CHICKEN CURRY II,4 – 5 servings,9,,¼ tsp Real Premium Spices ground black pepper,¼,0.25,tsp,,Real Premium Spices ground black pepper,,,,fry; simmer; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/delicious-chicken-curry-ii/,,DELICIOUS CHICKEN CURRY II,4 – 5 servings,10,,1 ¾ tsp salt,1,1.0,,,¾ tsp salt,,,,fry; simmer; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/delicious-chicken-curry-ii/,,DELICIOUS CHICKEN CURRY II,4 – 5 servings,11,,"3 large tomatoes, grated",3,3.0,large,,"tomatoes, grated",,,,fry; simmer; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/delicious-chicken-curry-ii/,,DELICIOUS CHICKEN CURRY II,4 – 5 servings,12,,300 ml hot water,300,300.0,ml,,hot water,,,,fry; simmer; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/delicious-chicken-curry-ii/,,DELICIOUS CHICKEN CURRY II,4 – 5 servings,13,,1 chicken stock cube,1,1.0,chicken,,stock cube,,,,fry; simmer; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/delicious-chicken-curry-ii/,,DELICIOUS CHICKEN CURRY II,4 – 5 servings,14,,1 tbsp all purpose flour plus enough water to make a paste,1,1.0,tbsp,,all purpose flour plus enough water to make a paste,,,,fry; simmer; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/delicious-chicken-curry-ii/,,DELICIOUS CHICKEN CURRY II,4 – 5 servings,15,,50 ml sour milk,50,50.0,ml,,sour milk,,,,fry; simmer; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/cheesy-mince-mushroom-parcels/,,Cheesy Mince & Mushroom Parcels,5 – 6 servings,1,,1 kg steak mince,1,1.0,kg,,steak mince,,,,bake; fry; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/cheesy-mince-mushroom-parcels/,,Cheesy Mince & Mushroom Parcels,5 – 6 servings,2,,1 1/2 tsp salt,1 1/2,1.5,tsp,,salt,,,,bake; fry; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/cheesy-mince-mushroom-parcels/,,Cheesy Mince & Mushroom Parcels,5 – 6 servings,3,,3/4 tsp ground black pepper,3/4,0.75,tsp,,ground black pepper,,,,bake; fry; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/cheesy-mince-mushroom-parcels/,,Cheesy Mince & Mushroom Parcels,5 – 6 servings,4,,60 ml Mr Sauce Beef Burger Sauce,60,60.0,ml,,Mr Sauce Beef Burger Sauce,,,,bake; fry; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/cheesy-mince-mushroom-parcels/,,Cheesy Mince & Mushroom Parcels,5 – 6 servings,5,,1 egg,1,1.0,egg,,,,,,bake; fry; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/cheesy-mince-mushroom-parcels/,,Cheesy Mince & Mushroom Parcels,5 – 6 servings,6,,"1 small onion, finely chopped",1,1.0,small,,"onion, finely chopped",,,,bake; fry; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/cheesy-mince-mushroom-parcels/,,Cheesy Mince & Mushroom Parcels,5 – 6 servings,7,,"2 tsp fresh basil, finely chopped",2,2.0,tsp,,"fresh basil, finely chopped",,,,bake; fry; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/cheesy-mince-mushroom-parcels/,,Cheesy Mince & Mushroom Parcels,5 – 6 servings,8,,"2 tsp garlic, grated",2,2.0,tsp,,"garlic, grated",,,,bake; fry; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/cheesy-mince-mushroom-parcels/,,Cheesy Mince & Mushroom Parcels,5 – 6 servings,9,,"1kg Homemade or Shop bought Puff Pastry, thawed plus 1 beaten egg",,,,,"1kg Homemade or Shop bought Puff Pastry, thawed plus 1 beaten egg",,,,bake; fry; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/cheesy-mince-mushroom-parcels/,,Cheesy Mince & Mushroom Parcels,5 – 6 servings,10,,200 g Cheddar Cheese,200,200.0,g,,Cheddar Cheese,,,,bake; fry; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/cheesy-mince-mushroom-parcels/,,Cheesy Mince & Mushroom Parcels,5 – 6 servings,11,,2 punnets oyster mushroom,2,2.0,punnets,,oyster mushroom,,,,bake; fry; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/cheesy-mince-mushroom-parcels/,,Cheesy Mince & Mushroom Parcels,5 – 6 servings,12,,3 tbsp oil,3,3.0,tbsp,,oil,,,,bake; fry; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/cheesy-mince-mushroom-parcels/,,Cheesy Mince & Mushroom Parcels,5 – 6 servings,13,,A sprinkle of sesame seeds (optional),,,,,A sprinkle of sesame seeds (optional),,,,bake; fry; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/good-old-mupotohayi-chimodho-cornmeal-bread/,,"Good old Mupotohayi (Chimodho, Cornmeal bread)",9 – 10 servings,1,,1 1/2 cups The Grain Hub Sorghum,1 1/2,1.5,cups,,The Grain Hub Sorghum,,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/good-old-mupotohayi-chimodho-cornmeal-bread/,,"Good old Mupotohayi (Chimodho, Cornmeal bread)",9 – 10 servings,2,,1 1/4 cups all purpose flour (plain flour),1 1/4,1.25,cups,,all purpose flour (plain flour),,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/good-old-mupotohayi-chimodho-cornmeal-bread/,,"Good old Mupotohayi (Chimodho, Cornmeal bread)",9 – 10 servings,3,,1/2 cup sugar,1/2,0.5,cup,,sugar,,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/good-old-mupotohayi-chimodho-cornmeal-bread/,,"Good old Mupotohayi (Chimodho, Cornmeal bread)",9 – 10 servings,4,,1/2 tsp salt,1/2,0.5,tsp,,salt,,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/good-old-mupotohayi-chimodho-cornmeal-bread/,,"Good old Mupotohayi (Chimodho, Cornmeal bread)",9 – 10 servings,5,,1 tsp baking powder,1,1.0,tsp,,baking powder,,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/good-old-mupotohayi-chimodho-cornmeal-bread/,,"Good old Mupotohayi (Chimodho, Cornmeal bread)",9 – 10 servings,6,,1 cup sour milk,1,1.0,cup,,sour milk,,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/good-old-mupotohayi-chimodho-cornmeal-bread/,,"Good old Mupotohayi (Chimodho, Cornmeal bread)",9 – 10 servings,7,,1 egg,1,1.0,egg,,,,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/good-old-mupotohayi-chimodho-cornmeal-bread/,,"Good old Mupotohayi (Chimodho, Cornmeal bread)",9 – 10 servings,8,,5 tbsp oil,5,5.0,tbsp,,oil,,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/sesame-fried-pork-penne-pasta/,,Sesame Fried Pork & Penne Pasta,4- 5 servings,1,,400 g penne pasta,400,400.0,g,,penne pasta,,,,fry; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/sesame-fried-pork-penne-pasta/,,Sesame Fried Pork & Penne Pasta,4- 5 servings,2,,700 g pork,700,700.0,g,,pork,,,,fry; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/sesame-fried-pork-penne-pasta/,,Sesame Fried Pork & Penne Pasta,4- 5 servings,3,,5 tbsp Tammy’s Garlic Infused Sesame Oil,5,5.0,tbsp,,Tammy’s Garlic Infused Sesame Oil,,,,fry; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/sesame-fried-pork-penne-pasta/,,Sesame Fried Pork & Penne Pasta,4- 5 servings,4,,"2 large cloves garlic, grated",2,2.0,large,,"cloves garlic, grated",,,,fry; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/sesame-fried-pork-penne-pasta/,,Sesame Fried Pork & Penne Pasta,4- 5 servings,5,,"1 medium onion, chopped",1,1.0,medium,,"onion, chopped",,,,fry; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/sesame-fried-pork-penne-pasta/,,Sesame Fried Pork & Penne Pasta,4- 5 servings,6,,"1 punnet oyster mushroom, julienned",1,1.0,punnet,,"oyster mushroom, julienned",,,,fry; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/sesame-fried-pork-penne-pasta/,,Sesame Fried Pork & Penne Pasta,4- 5 servings,7,,1 1/2 tsp salt,1 1/2,1.5,tsp,,salt,,,,fry; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/sesame-fried-pork-penne-pasta/,,Sesame Fried Pork & Penne Pasta,4- 5 servings,8,,3/4 tsp ground black pepper,3/4,0.75,tsp,,ground black pepper,,,,fry; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/sesame-fried-pork-penne-pasta/,,Sesame Fried Pork & Penne Pasta,4- 5 servings,9,,3 tbsp tomato paste,3,3.0,tbsp,,tomato paste,,,,fry; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/chisa-nyama-pork-chops/,,Chisa Nyama Pork Chops,4 – 5 servings,1,,1.5 kg pork chops,1.5,1.5,kg,,pork chops,,,,grill; mix; marinate; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/chisa-nyama-pork-chops/,,Chisa Nyama Pork Chops,4 – 5 servings,2,,1 tsp salt,1,1.0,tsp,,salt,,,,grill; mix; marinate; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/chisa-nyama-pork-chops/,,Chisa Nyama Pork Chops,4 – 5 servings,3,,3 tbsp oil,3,3.0,tbsp,,oil,,,,grill; mix; marinate; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/chisa-nyama-pork-chops/,,Chisa Nyama Pork Chops,4 – 5 servings,4,,"2 tsp garlic, grated",2,2.0,tsp,,"garlic, grated",,,,grill; mix; marinate; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/chisa-nyama-pork-chops/,,Chisa Nyama Pork Chops,4 – 5 servings,5,,3 tsp Real Premium Spices Chisa Nyama,3,3.0,tsp,,Real Premium Spices Chisa Nyama,,,,grill; mix; marinate; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/smokey-bbq-mince-sausage-stew/,,Smokey BBQ Mince & Sausage Stew,5 – 6 servings,1,,500 g steak mince,500,500.0,g,,steak mince,,,,fry; simmer; stew; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/smokey-bbq-mince-sausage-stew/,,Smokey BBQ Mince & Sausage Stew,5 – 6 servings,2,,500 g boerewors sausage,500,500.0,g,,boerewors sausage,,,,fry; simmer; stew; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/smokey-bbq-mince-sausage-stew/,,Smokey BBQ Mince & Sausage Stew,5 – 6 servings,3,,"1 large onion, chopped",1,1.0,large,,"onion, chopped",,,,fry; simmer; stew; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/smokey-bbq-mince-sausage-stew/,,Smokey BBQ Mince & Sausage Stew,5 – 6 servings,4,,"3 tsp garlic, grated",3,3.0,tsp,,"garlic, grated",,,,fry; simmer; stew; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/smokey-bbq-mince-sausage-stew/,,Smokey BBQ Mince & Sausage Stew,5 – 6 servings,5,,"2 large carrots, chopped",2,2.0,large,,"carrots, chopped",,,,fry; simmer; stew; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/smokey-bbq-mince-sausage-stew/,,Smokey BBQ Mince & Sausage Stew,5 – 6 servings,6,,1 cob sweetcorn,1,1.0,cob,,sweetcorn,,,,fry; simmer; stew; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/smokey-bbq-mince-sausage-stew/,,Smokey BBQ Mince & Sausage Stew,5 – 6 servings,7,,"1/2 punnet green beans, chopped",1/2,0.5,punnet,,"green beans, chopped",,,,fry; simmer; stew; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/smokey-bbq-mince-sausage-stew/,,Smokey BBQ Mince & Sausage Stew,5 – 6 servings,8,,1 punnet peas,1,1.0,punnet,,peas,,,,fry; simmer; stew; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/smokey-bbq-mince-sausage-stew/,,Smokey BBQ Mince & Sausage Stew,5 – 6 servings,9,,"4 large tomatoes , grated",4,4.0,large,,"tomatoes , grated",,,,fry; simmer; stew; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/smokey-bbq-mince-sausage-stew/,,Smokey BBQ Mince & Sausage Stew,5 – 6 servings,10,,60 ml Mr Sauce Smokey BBQ Marinade,60,60.0,ml,,Mr Sauce Smokey BBQ Marinade,,,,fry; simmer; stew; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/smokey-bbq-mince-sausage-stew/,,Smokey BBQ Mince & Sausage Stew,5 – 6 servings,11,,1 tsp salt,1,1.0,tsp,,salt,,,,fry; simmer; stew; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/smokey-bbq-mince-sausage-stew/,,Smokey BBQ Mince & Sausage Stew,5 – 6 servings,12,,Oil for frying,,,,,Oil for frying,,,,fry; simmer; stew; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/smokey-bbq-mince-sausage-stew/,,Smokey BBQ Mince & Sausage Stew,5 – 6 servings,13,,500ml water,,,,,500ml water,,,,fry; simmer; stew; mix; chop,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/baked-lemon-garlic-n-herb-kariba-bream/,,"Baked Lemon, Garlic ‘n Herb Kariba Bream",5 – 6,1,,"5 – 6 Medium sized Kariba Bream Fish, gutted",5,5.0,,,"– 6 Medium sized Kariba Bream Fish, gutted",,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/baked-lemon-garlic-n-herb-kariba-bream/,,"Baked Lemon, Garlic ‘n Herb Kariba Bream",5 – 6,2,,"2 tbsp Real Premium Spices Lemon, Garlic & Herb Seasoning",2,2.0,tbsp,,"Real Premium Spices Lemon, Garlic & Herb Seasoning",,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/baked-lemon-garlic-n-herb-kariba-bream/,,"Baked Lemon, Garlic ‘n Herb Kariba Bream",5 – 6,3,,"2 tbsp garlic, finely grated",2,2.0,tbsp,,"garlic, finely grated",,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/baked-lemon-garlic-n-herb-kariba-bream/,,"Baked Lemon, Garlic ‘n Herb Kariba Bream",5 – 6,4,,"3 tsp fresh parsley, chopped",3,3.0,tsp,,"fresh parsley, chopped",,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/baked-lemon-garlic-n-herb-kariba-bream/,,"Baked Lemon, Garlic ‘n Herb Kariba Bream",5 – 6,5,,2 tsp salt,2,2.0,tsp,,salt,,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/baked-lemon-garlic-n-herb-kariba-bream/,,"Baked Lemon, Garlic ‘n Herb Kariba Bream",5 – 6,6,,4 tbsp oil,4,4.0,tbsp,,oil,,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/baked-lemon-garlic-n-herb-kariba-bream/,,"Baked Lemon, Garlic ‘n Herb Kariba Bream",5 – 6,7,,40 ml lemon juice,40,40.0,ml,,lemon juice,,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/baked-bbq-sauce-chicken-thighs/,,Baked BBQ Sauce Chicken Thighs,7 – 8 servings,1,,2 kg chicken thighs,2,2.0,kg,,chicken thighs,,,,bake; mix; marinate,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/baked-bbq-sauce-chicken-thighs/,,Baked BBQ Sauce Chicken Thighs,7 – 8 servings,2,,1 3/4 tsp salt,1 3/4,1.75,tsp,,salt,,,,bake; mix; marinate,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/baked-bbq-sauce-chicken-thighs/,,Baked BBQ Sauce Chicken Thighs,7 – 8 servings,3,,1 tsp onion powder flakes,1,1.0,tsp,,onion powder flakes,,,,bake; mix; marinate,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/baked-bbq-sauce-chicken-thighs/,,Baked BBQ Sauce Chicken Thighs,7 – 8 servings,4,,1/2 tsp dried thyme,1/2,0.5,tsp,,dried thyme,,,,bake; mix; marinate,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/baked-bbq-sauce-chicken-thighs/,,Baked BBQ Sauce Chicken Thighs,7 – 8 servings,5,,1 1/2 tsp paprika,1 1/2,1.5,tsp,,paprika,,,,bake; mix; marinate,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/baked-bbq-sauce-chicken-thighs/,,Baked BBQ Sauce Chicken Thighs,7 – 8 servings,6,,60 ml Mr Sauce BBQ sauce,60,60.0,ml,,Mr Sauce BBQ sauce,,,,bake; mix; marinate,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/baked-bbq-sauce-chicken-thighs/,,Baked BBQ Sauce Chicken Thighs,7 – 8 servings,7,,3 tbsp oil,3,3.0,tbsp,,oil,,,,bake; mix; marinate,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/vanilla-sorghum-muffins/,,Vanilla Sorghum Muffins,12 servings,1,,3 cups brown flour,3,3.0,cups,,brown flour,,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/vanilla-sorghum-muffins/,,Vanilla Sorghum Muffins,12 servings,2,,1 cup The grain Hub sorghum (mapfunde),1,1.0,cup,,The grain Hub sorghum (mapfunde),,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/vanilla-sorghum-muffins/,,Vanilla Sorghum Muffins,12 servings,3,,2 tsp baking powder,2,2.0,tsp,,baking powder,,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/vanilla-sorghum-muffins/,,Vanilla Sorghum Muffins,12 servings,4,,1 cup castor sugar,1,1.0,cup,,castor sugar,,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/vanilla-sorghum-muffins/,,Vanilla Sorghum Muffins,12 servings,5,,1/2 cup oil,1/2,0.5,cup,,oil,,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/vanilla-sorghum-muffins/,,Vanilla Sorghum Muffins,12 servings,6,,1 1/4 cup milk,1 1/4,1.25,cup,,milk,,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/vanilla-sorghum-muffins/,,Vanilla Sorghum Muffins,12 servings,7,,3 eggs,3,3.0,eggs,,,,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/vanilla-sorghum-muffins/,,Vanilla Sorghum Muffins,12 servings,8,,1 tsp vanilla essence,1,1.0,tsp,,vanilla essence,,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/vanilla-sorghum-muffins/,,Vanilla Sorghum Muffins,12 servings,9,,1 tsp ground cinnamon,1,1.0,tsp,,ground cinnamon,,,,bake; mix,,,,Zimbabwe,,
zimbokitchen_single_table.csv,https://www.zimbokitchen.com/tasty-mild-spiced-rice/,,Tasty Mild Spiced Rice,5 – 6 servings,1,,"1 medium onion, chopped",1,1.0,medium,,"onion, chopped",,,,boil; simmer; mix,,,,Zimbabwe,,
